Text,Metric
"They confirmed their support to strengthening and reforming the World Trade Organization as a central pillar of the global economic system.The leaders welcomed the completion of the ratification procedure of the EU-New Zealand Partnership Agreement on Relations and Cooperation and looked forward to its imminent application to strengthen partnership on a broad range of areas, including climate change, international peace and security, research and innovation.The leaders reconfirmed their commitment to the full implementation of the commitments made at COP26 in Glasgow, in order to keep the Paris Agreement targets within reach and to limit global warming to 1.5°C.",Long Sentence
"To this end, they pledged to deepen and elevate the status of their dialogue and cooperation on climate change, including on climate finance and support for the adaptation and energy transition needs of vulnerable Pacific Island Countries, and to consider collaborating on support to Just Energy Transition Partnerships in Asian countries.",Long Sentence
"They agreed to take joint work forward on climate change initiatives, such as the High Ambition Coalition and the Global Methane Pledge, as well as on emissions trading systems and the environmental integrity of carbon markets.",Long Sentence
"They stressed the importance of tackling the biodiversity crisis and reconfirmed their commitment to reach an ambitious and transformational post-2020 Global Biodiversity Framework at COP15.The leaders affirmed the importance of an open, inclusive, stable and prosperous Indo-Pacific.",Long Sentence
"Further to the EU’s adoption of its Strategy for Cooperation in the Indo-Pacific, the leaders undertook to step up coordinated engagement with the region.",Long Sentence
"Both leaders stressed the importance of ASEAN centrality in the region and of the ASEAN Outlook on the Indo-Pacific, which uphold principles such as the rule of law, openness, freedom, transparency and inclusiveness.Recognising that climate change is the single greatest threat to the livelihood and wellbeing of the peoples of the Pacific, the leaders confirmed that the EU and New Zealand are committed to promote a peaceful, stable, prosperous, and resilient Pacific.",Long Sentence
"In line with Pacific-led priorities, they are committed to scale up coordination and respective efforts on climate action, good governance, human rights, sustainable development and security-related challenges, including in the context of the EU’s Global Gateway investment strategy.",Long Sentence
"They affirmed their readiness to share expertise and to provide assistance to affected countries and implement approaches to avert, minimise and address loss and damage associated with climate change in the region.The leaders confirmed their commitment to cooperate on agriculture and announced that the EU and New Zealand will elevate their existing cooperation in an annual International Strategic Agriculture Dialogue focusing on shared challenges in agricultural trade and sustainability.",Long Sentence
"In this respect, they pledged to share experiences and best practices in this critical area of climate action and to provide support to third countries to enhance mitigation of their agriculture emissions while improving food security.The leaders confirmed that the EU and New Zealand would continue to cooperate on ocean governance to ensure the protection and sustainable use of oceans and fisheries, including to combat illegal, unreported and unregulated fishing wherever it occurs, as well as on seabird bycatch mitigation, biodiversity in the high seas, the establishment of new Marine Protected Areas in the Southern Ocean, and on regulating harmful fisheries subsidies.",Long Sentence
"Leaders welcomed the new WTO Fisheries Subsidies Agreement, and affirmed their commitment to complete the outstanding disciplines ahead of the WTO’s Thirteenth Ministerial Conference.The leaders acknowledged the excellent cooperation on Research & Innovation between the EU and New Zealand and welcomed the conclusion of exploratory talks between the European Commission and New Zealand on the country’s association to Horizon Europe, the EU’s Framework Programme for Research and Innovation.",Long Sentence
"The leaders shared their expectation to see the formal negotiations launched this European autumn and concluded swiftly.With regard to COVID-19, Prime Minister Ardern acknowledged the EU’s role as the most important supplier of vaccines to New Zealand.",Long Sentence
"They also confirmed their commitment to ongoing negotiations on a new legal instrument to strengthen pandemic prevention, preparedness, and response, with an empowered World Health Organization at its core.Renewing their support to the common fight against crime and terrorism, the leaders welcomed the signature today of an Agreement on the exchange of personal data between Europol and New Zealand.",Long Sentence
"The agreement will strengthen law enforcement cooperation, while guaranteeing a high level of protection of fundamental rights, including data protection.",Long Sentence
"Europol will be able to support the New Zealand authorities on concrete investigations, notably in fighting terrorism, organised crime, child sexual abuse and cybercrime.The leaders recalled that the EU and New Zealand promote and defend free, open, global, interoperable, reliable, and secure internet, the ethical and responsible deployment of digital and emerging technologies, and the realisation of human rights online, including high standards of privacy and protection of personal data.",Long Sentence
"They pledged the EU and New Zealand would continue cooperation to advance responsible state behaviour in cyberspace, to address disinformation and to promote democratic resilience online.The leaders confirmed that the EU and New Zealand remain committed to addressing threats posed by terrorism and violent extremism online.",Long Sentence
"They intend to continue improving their crisis response capabilities, addressing the drivers of radicalisation, including through improved transparency and management of algorithmic systems, and building an effective and diverse multistakeholder community of government, civil society and tech companies under the Christchurch Call.",Long Sentence
"They look forward to attending the Christchurch Call Leaders’ Summit later this year, where they expect to make further progress on these issues.",Long Sentence
shared,Passive Voice
aligned,Passive Voice
based,Passive Voice
recognised,Passive Voice
committed,Passive Voice
concerned,Passive Voice
committed,Passive Voice
related,Passive Voice
signed,Passive Voice
ratified,Passive Voice
made,Passive Voice
committed,Passive Voice
committed,Passive Voice
associated,Passive Voice
shared,Passive Voice
posed,Passive Voice
improved,Passive Voice
European,Complex Word
Commission,Complex Word
President,Complex Word
Minister,Complex Word
encounter,Complex Word
provided,Complex Word
opportunity,Complex Word
reaffirm,Complex Word
European,Complex Word
longstanding,Complex Word
democratic,Complex Word
interests,Complex Word
positions,Complex Word
international,Complex Word
regional,Complex Word
people-to-people,Complex Word
mutually-beneficial,Complex Word
economic,Complex Word
relationship,Complex Word
reaffirmed,Complex Word
European,Complex Word
commitment,Complex Word
multilateralism,Complex Word
international,Complex Word
resolutely,Complex Word
unprovoked,Complex Word
unjustified,Complex Word
aggression,Complex Word
reaffirmed,Complex Word
unwavering,Complex Word
independence,Complex Word
sovereignty,Complex Word
territorial,Complex Word
integrity,Complex Word
internationally,Complex Word
immediately,Complex Word
indiscriminate,Complex Word
civilians,Complex Word
civilian,Complex Word
infrastructure,Complex Word
military,Complex Word
equipment,Complex Word
entire,Complex Word
territory,Complex Word
Belarus,Complex Word
facilitating,Complex Word
supporting,Complex Word
aggression,Complex Word
credible,Complex Word
atrocities,Complex Word
committed,Complex Word
ensuring,Complex Word
accountability,Complex Word
suffering,Complex Word
destruction,Complex Word
immediate,Complex Word
humanitarian,Complex Word
civilians,Complex Word
immediately,Complex Word
Ukrainian,Complex Word
individuals,Complex Word
forcibly,Complex Word
coordination,Complex Word
adoption,Complex Word
unprecedented,Complex Word
Belarus,Complex Word
diplomatic,Complex Word
multilateral,Complex Word
organisations,Complex Word
assistance,Complex Word
commitment,Complex Word
together,Complex Word
like-minded,Complex Word
disinformation,Complex Word
consequences,Complex Word
aggression,Complex Word
including,Complex Word
insecurity,Complex Word
committed,Complex Word
together,Complex Word
agricultural,Complex Word
well-functioning,Complex Word
chains.The,Complex Word
conclusion,Complex Word
negotiations,Complex Word
comprehensive,Complex Word
agreement,Complex Word
agreement,Complex Word
deliver,Complex Word
important,Complex Word
economic,Complex Word
commercial,Complex Word
benefits,Complex Word
consumers,Complex Word
businesses,Complex Word
European,Complex Word
economies,Complex Word
ongoing,Complex Word
military,Complex Word
aggression,Complex Word
recovery,Complex Word
pandemic,Complex Word
agreement,Complex Word
ground-breaking,Complex Word
commitments,Complex Word
sustainable,Complex Word
development,Complex Word
including,Complex Word
Agreement,Complex Word
equality,Complex Word
fisheries,Complex Word
subsidies,Complex Word
inclusion,Complex Word
Economic,Complex Word
Cooperation,Complex Word
liberalisation,Complex Word
environmental,Complex Word
services,Complex Word
related,Complex Word
mitigation,Complex Word
unprecedented,Complex Word
cooperation,Complex Word
arrangements,Complex Word
sustainability,Complex Word
respective,Complex Word
committed,Complex Word
completing,Complex Word
relevant,Complex Word
domestic,Complex Word
procedures,Complex Word
agreement,Complex Word
ratified,Complex Word
possible,Complex Word
strengthening,Complex Word
reforming,Complex Word
Organization,Complex Word
economic,Complex Word
completion,Complex Word
ratification,Complex Word
procedure,Complex Word
Partnership,Complex Word
Agreement,Complex Word
Relations,Complex Word
Cooperation,Complex Word
imminent,Complex Word
application,Complex Word
partnership,Complex Word
areas,Complex Word
including,Complex Word
international,Complex Word
security,Complex Word
innovation.The,Complex Word
reconfirmed,Complex Word
commitment,Complex Word
implementation,Complex Word
commitments,Complex Word
Agreement,Complex Word
underscored,Complex Word
importance,Complex Word
accelerating,Complex Word
immediately,Complex Word
development,Complex Word
policies,Complex Word
national,Complex Word
elevate,Complex Word
dialogue,Complex Word
cooperation,Complex Word
including,Complex Word
adaptation,Complex Word
energy,Complex Word
transition,Complex Word
vulnerable,Complex Word
Pacific,Complex Word
consider,Complex Word
collaborating,Complex Word
Energy,Complex Word
Transition,Complex Word
Partnerships,Complex Word
initiatives,Complex Word
Ambition,Complex Word
Coalition,Complex Word
emissions,Complex Word
environmental,Complex Word
integrity,Complex Word
importance,Complex Word
tackling,Complex Word
biodiversity,Complex Word
reconfirmed,Complex Word
commitment,Complex Word
ambitious,Complex Word
transformational,Complex Word
Biodiversity,Complex Word
importance,Complex Word
inclusive,Complex Word
prosperous,Complex Word
Indo-Pacific,Complex Word
adoption,Complex Word
Strategy,Complex Word
Cooperation,Complex Word
Indo-Pacific,Complex Word
undertook,Complex Word
coordinated,Complex Word
engagement,Complex Word
importance,Complex Word
ASEAN,Complex Word
centrality,Complex Word
ASEAN,Complex Word
Indo-Pacific,Complex Word
principles,Complex Word
openness,Complex Word
transparency,Complex Word
inclusiveness.Recognising,Complex Word
livelihood,Complex Word
wellbeing,Complex Word
Pacific,Complex Word
committed,Complex Word
prosperous,Complex Word
resilient,Complex Word
Pacific,Complex Word
Pacific-led,Complex Word
priorities,Complex Word
committed,Complex Word
coordination,Complex Word
respective,Complex Word
governance,Complex Word
sustainable,Complex Word
development,Complex Word
security-related,Complex Word
challenges,Complex Word
including,Complex Word
investment,Complex Word
strategy,Complex Word
readiness,Complex Word
expertise,Complex Word
assistance,Complex Word
affected,Complex Word
implement,Complex Word
approaches,Complex Word
associated,Complex Word
region.The,Complex Word
commitment,Complex Word
cooperate,Complex Word
agriculture,Complex Word
elevate,Complex Word
existing,Complex Word
cooperation,Complex Word
annual,Complex Word
International,Complex Word
Strategic,Complex Word
Agriculture,Complex Word
Dialogue,Complex Word
focusing,Complex Word
challenges,Complex Word
agricultural,Complex Word
sustainability,Complex Word
experiences,Complex Word
practices,Complex Word
critical,Complex Word
area,Complex Word
mitigation,Complex Word
agriculture,Complex Word
emissions,Complex Word
improving,Complex Word
security.The,Complex Word
continue,Complex Word
cooperate,Complex Word
governance,Complex Word
protection,Complex Word
sustainable,Complex Word
fisheries,Complex Word
including,Complex Word
illegal,Complex Word
unreported,Complex Word
unregulated,Complex Word
wherever,Complex Word
mitigation,Complex Word
biodiversity,Complex Word
establishment,Complex Word
Protected,Complex Word
Areas,Complex Word
regulating,Complex Word
fisheries,Complex Word
subsidies,Complex Word
Fisheries,Complex Word
Subsidies,Complex Word
Agreement,Complex Word
commitment,Complex Word
outstanding,Complex Word
disciplines,Complex Word
Ministerial,Complex Word
Conference.The,Complex Word
acknowledged,Complex Word
excellent,Complex Word
cooperation,Complex Word
Innovation,Complex Word
conclusion,Complex Word
exploratory,Complex Word
European,Complex Word
Commission,Complex Word
association,Complex Word
Horizon,Complex Word
Innovation,Complex Word
expectation,Complex Word
negotiations,Complex Word
European,Complex Word
concluded,Complex Word
swiftly.With,Complex Word
Minister,Complex Word
acknowledged,Complex Word
important,Complex Word
supplier,Complex Word
continue,Complex Word
advocate,Complex Word
equitable,Complex Word
distribution,Complex Word
commitment,Complex Word
ongoing,Complex Word
negotiations,Complex Word
instrument,Complex Word
pandemic,Complex Word
prevention,Complex Word
preparedness,Complex Word
empowered,Complex Word
Organization,Complex Word
core.Renewing,Complex Word
terrorism,Complex Word
signature,Complex Word
Agreement,Complex Word
personal,Complex Word
agreement,Complex Word
enforcement,Complex Word
cooperation,Complex Word
guaranteeing,Complex Word
protection,Complex Word
fundamental,Complex Word
including,Complex Word
protection,Complex Word
authorities,Complex Word
investigations,Complex Word
notably,Complex Word
terrorism,Complex Word
organised,Complex Word
sexual,Complex Word
cybercrime.The,Complex Word
interoperable,Complex Word
reliable,Complex Word
internet,Complex Word
ethical,Complex Word
responsible,Complex Word
deployment,Complex Word
digital,Complex Word
emerging,Complex Word
technologies,Complex Word
realisation,Complex Word
including,Complex Word
privacy,Complex Word
protection,Complex Word
personal,Complex Word
continue,Complex Word
cooperation,Complex Word
responsible,Complex Word
behaviour,Complex Word
cyberspace,Complex Word
disinformation,Complex Word
democratic,Complex Word
resilience,Complex Word
committed,Complex Word
addressing,Complex Word
terrorism,Complex Word
violent,Complex Word
extremism,Complex Word
continue,Complex Word
improving,Complex Word
capabilities,Complex Word
addressing,Complex Word
radicalisation,Complex Word
including,Complex Word
transparency,Complex Word
management,Complex Word
algorithmic,Complex Word
effective,Complex Word
multistakeholder,Complex Word
community,Complex Word
government,Complex Word
society,Complex Word
companies,Complex Word
attending,Complex Word
