Text,Metric
"In this context, we reaffirm our commitment to upholding a stable, rules-based international order; maintaining an open and inclusive region where people enjoy human rights and fundamental freedoms; reinforcing the multilateral trading system through deeper and more ambitious economic integration; and building on the region’s sustainable development agenda with an emphasis on environmental resilience and collective action which addresses climate change.",Long Sentence
"To this end, we will redouble our collective efforts to achieve the ASEAN Community Vision 2025 – a year which will mark New Zealand’s fiftieth anniversary of dialogue partnership with ASEAN.7.",Long Sentence
"Consequently, we welcome efforts toward the realization of the Plan of Action to Implement the ASEAN-New Zealand Strategic Partnership (2021-2025), focusing cooperation under the four key themes of “Peace, Prosperity, People, and Planet”, which are in line with the three pillars of ASEAN Community, namely Political-SecurityCommunity, Economic Community, and Socio-Cultural Community, to reflect ASEAN and New Zealand’s ambition to strengthen and deepen our Strategic Partnership.PEACE8.",Long Sentence
"We reaffirm our shared commitment to maintaining and promoting peace, security and stability in the region, as well as to the peaceful resolution of disputes, including full respect for legal and diplomatic processes.",Long Sentence
"We further reaffirm our dedication to an open, transparent, inclusive, and rules-based regional architecture, which respects the sovereignty of all states regardless of their size; which is based on key principles such as adherence to international law and open markets; and which is built on ASEAN-led mechanisms.",Long Sentence
"We therefore reiterate our determination to promote shared values and norms including those enshrined in the ASEAN Charter, the Charter of the United Nations, and the Treaty of Amity and Cooperation in Southeast Asia.9.",Long Sentence
"In recognition of the vital role of regional and multilateral institutions, we therefore reiterate the importance of regular and comprehensive ASEAN-New Zealand dialogue and cooperation, as well as engagement in ASEAN-led frameworks such as the East Asia Summit (EAS), the ASEAN Regional Forum (ARF), and the ASEAN Defence Ministers’ Meeting Plus (ADMM-Plus).",Long Sentence
"We reaffirm our interest in exploring possible cooperation in line with the ASEAN Outlook on the Indo-Pacific and New Zealand’s priorities for the Indo-Pacific, in order to contribute to the maintenance of peace, freedom, and prosperity in the region and beyond.10.",Long Sentence
"In light of our shared goal of regional peace and stability, we will continue to work together on confidence-building and preventive diplomacy, including through the ASEAN Regional Forum process, and to address regional security challenges, including through cooperation to promote cybersecurity, combat transnational organised crime and cybercrime, strengthen border security, counter terrorism, and promote social inclusiveness to prevent violent extremism.",Long Sentence
"We reaffirm our mutual dedication to disarmament, arms control and non-proliferation of nuclear weapons, and in light of its fiftieth anniversary, we recognise the instrumental role of the Nuclear Non-Proliferation Treaty in supporting international efforts to curtail the threats posed by nuclear weapons and their proliferation.",Long Sentence
"In this context, we note the opportunities for cooperation between ASEAN and New Zealand on the South East Asia Nuclear Weapons-Free Zone (SEANWFZ) and the South Pacific Nuclear Free Zone.12.",Long Sentence
"We reiterate the importance of promoting maritime security and safety, freedom of navigation and overflight, unimpeded commerce, mutual trust and confidence, the exercise of self-restraint, the non-use of force or of the threat to use force, and the resolution of disputes by peaceful means, in accordance with universally recognised principles of international law, including the 1982 United Nations Convention on the Law of the Sea (UNCLOS),and compliance with the relevant Standards and Recommended Practices of the International Civil Aviation Organization and relevant instruments and conventions of the International Maritime Organization.PROSPERITY13.",Long Sentence
"We note the strong trade and business links between ASEAN countries and New Zealand, with two-way trade between ASEAN and New Zealand growing by almost two-thirds in the past ten years.",Long Sentence
"We therefore affirm our determination to work together to advance regional economic integration, resist all forms of protectionism, and ensure resilient supply chains that facilitate the unimpeded flow of goods and services.",Long Sentence
"As highly trade-oriented economies, we rededicate ourselves to supporting the rules-based multilateral trading system, which underpins our region’s economic growth and sustainable development, and to ensuring that the WTO is forward-looking, reformed, and well-positioned to tackle 21stcentury trade challenges.14.",Long Sentence
"We therefore welcome the decision to officially launch negotiations to upgrade the ASEAN-Australia-New Zealand Free Trade Agreement in early 2021, to ensure it remains a visionary and precedent-setting agreement, which delivers tangible benefits to our businesses, consumers, and peoples, and which demonstrates the genuine economic partnership between ASEAN and New Zealand.",Long Sentence
"We also look forward to the signing and implementation of the Regional Comprehensive Economic Partnership Agreement, which will facilitate stronger trade and business ties, and support regional economic integration efforts.15.",Long Sentence
"To this end, we will redouble our efforts to deepen practical economic cooperation, improve business linkages, and support human capital development in preparation for the Fourth Industrial Revolution, noting the importance of science, technology and innovation for 21stcentury economies.",Long Sentence
"We therefore welcome New Zealand’s interest in supporting ASEAN’s post-pandemic economic recovery efforts, taking into account the ASEAN Comprehensive Recovery Framework, including through engagement to improve ease of doing business, enhance the region’s digital transformation, and strengthen the resilience of supply chains.",Long Sentence
"In support of these efforts, we encourage the early conclusion of a high-quality ASEAN-New Zealand regional Air Services Agreement, to provide a more open environment for air links and to facilitate greater ease of movement of people and goods, and look forward to the successor programme of the AANZFTA Economic Cooperation Support Programme.PEOPLE16.",Long Sentence
"We welcome the understanding and friendships that have developed between the peoples of ASEAN and New Zealand, including as a result of our People-to-People programmes.",Long Sentence
"With a view to building greater awareness of ASEAN-New Zealand relations, we endeavour to strengthen further those links through two-way exchanges, scholarships, and short-term specialist training programmes such as English language training, and technical vocational education and training, by promoting the diverse and rich culture in ASEAN Member States and New Zealand, and by exploring other opportunities for building capacity for economic and social development, with a particular focus on opportunities that build links between our youth, young leaders, and entrepreneurs.17.",Long Sentence
"We reaffirm our efforts to promote good governance at all levels, and to realise vibrant and inclusive societies that promote high quality of life and equitable access to opportunities for all, whose members enjoy human rights, and which promote social protection for vulnerable groups.18.",Long Sentence
"We acknowledge the on-going threat of communicable and emerging infectious diseases, especially the COVID-19 pandemic, and reaffirm the value in strengthening cooperation and sharing information to enable collective, coordinated and comprehensive responses to such events, which require a whole of government and whole of society approach.",Long Sentence
"We express our support for global initiatives that ensure the fair and equitable global access to and distribution of safe, effective, and affordable COVID-19 diagnostics, therapeutics and vaccines, including but not limited to the Access to COVID-19 Tools (ACT) Accelerator and the COVID-19 Vaccine Global Access (COVAX) Facility and Advance Market Commitment; and underscore the importance of strong, resilient and sustainable supply chains, in order to effectively facilitate trade and to ensure the unimpeded flow of goods and services, including medical supplies, medicines and vaccines, food, commodities and other essential supplies and services in the region.",Long Sentence
"We acknowledge that as political leaders we carry responsibility for the sustainable management, effective conservation, and responsible stewardship of our lands and forests, our environment, and our people.",Long Sentence
"We therefore recognise the importance of working together to ensure a sustainable and climate-resilient economic recovery, as well as exploring support for initiatives which strengthen the region’s capabilities on environmental protection, climate change and sustainability issues, including the implementation of the Paris Agreement; promote renewable energy, the sustainable management of natural resources, and the conservation of forests and biological diversity; combat marine plastic debris; and address Illegal, Unreported and Unregulated (IUU) Fishing.",Long Sentence
"In this regard, New Zealand highlighted the Māori concept of kaitiakitanga, which emphasises the importance of caring for and protecting peoples and places for future generations.20.",Long Sentence
"We reiterate the importance of continuing to work together on disaster management to enhance disaster awareness and strengthen respective capabilities in disaster risk reduction, mitigation, prevention, preparedness and response, and recovery, including under the ambit of ASEAN-led mechanisms and initiatives.21.",Long Sentence
"To give effect to this, we welcome New Zealand’s efforts to promote climate-smart agriculture in ASEAN, with a focus on improving food security while addressing efforts to mitigate greenhouse gas emissions, and encourage officials working on climate change to strengthen engagement.",Long Sentence
"We also welcome New Zealand’s interest in promoting sustainable water management in the Mekong sub-region, including through its contribution to the Mekong River Commission.CROSS-PILLAR COOPERATION22.",Long Sentence
"We underscore the importance of enhancing cross-pillar cooperation and the role that the seamless movement of people, goods and services plays in bringing the peoples of ASEAN and New Zealand closer together, as well as building strong links throughout the region, including with Pacific Island countries.",Long Sentence
"In this regard, we will continue to work together in support of the Master Plan on ASEAN Connectivity (MPAC) 2025, the Initiative for ASEAN Integration (IAI) Work Plan IV (2021-2025), and the ASEAN Smart Cities Network (ASCN).23.",Long Sentence
"We will also redouble our efforts toward the achievement of the UN Sustainable Development Goals (SDGs) in our region, including through the promotion of complementarities between the ASEAN Community Vision 2025 and the UN 2030 Agenda for Sustainable Development (Complementarities Initiative).24.",Long Sentence
"In support of all our work, we will continue our efforts to embed the principles of good governance, and to foster transparent, accountable, participatory and effective governance, throughout the region; including by strengthening the capacity of the ASEAN Secretariat and appropriate ASEAN entities.As we adopt this Joint Vision Statement, we reflect on the long history of genuine friendship between ASEAN and New Zealand, including New Zealand's contributions to the region as one of ASEAN's oldest dialogue partners.",Long Sentence
"We therefore task our relevant officials to bear this spirit of partnership in mind as we implement and realise our vision identified in this Joint Statement and the Plan of Action 2021-2025, as well as other existing ASEAN-New Zealand frameworks for cooperation.",Long Sentence
discussed,Passive Voice
shared,Passive Voice
held,Passive Voice
released,Passive Voice
included,Passive Voice
achieved,Passive Voice
espoused,Passive Voice
affected,Passive Voice
lost,Passive Voice
loved,Passive Voice
achieved,Passive Voice
enhanced,Passive Voice
underpinned,Passive Voice
based,Passive Voice
built,Passive Voice
shared,Passive Voice
enshrined,Passive Voice
posed,Passive Voice
recognised,Passive Voice
reformed,Passive Voice
developed,Passive Voice
coordinated,Passive Voice
identified,Passive Voice
Minister,Complex Word
Jacinda,Complex Word
attended,Complex Word
Commemorative,Complex Word
challenges,Complex Word
Indo-Pacific,Complex Word
including,Complex Word
ongoing,Complex Word
management,Complex Word
pandemic,Complex Word
importance,Complex Word
collectively,Complex Word
accelerate,Complex Word
economic,Complex Word
recovery,Complex Word
andExploring,Complex Word
opportunities,Complex Word
economic,Complex Word
security,Complex Word
region.The,Complex Word
Commemorative,Complex Word
digitally,Complex Word
anniversary,Complex Word
diplomatic,Complex Word
partnership,Complex Word
ASEAN,Complex Word
legacy,Complex Word
together,Complex Word
prosperity,Complex Word
ASEAN,Complex Word
security,Complex Word
critical,Complex Word
strategic,Complex Word
Jacinda,Complex Word
partnership,Complex Word
important,Complex Word
together,Complex Word
pandemic,Complex Word
equitable,Complex Word
economic,Complex Word
recovery,Complex Word
maintaining,Complex Word
exporters,Complex Word
resilient,Complex Word
Jacinda,Complex Word
Minister,Complex Word
reaffirmed,Complex Word
commitment,Complex Word
strengthening,Complex Word
partnership,Complex Word
ASEAN,Complex Word
Prosperity,Complex Word
cooperation,Complex Word
areas,Complex Word
sustainability,Complex Word
facilitation,Complex Word
digital,Complex Word
commerce.Later,Complex Word
Minister,Complex Word
digitally,Complex Word
strategic,Complex Word
pandemic,Complex Word
Jacinda,Complex Word
editors,Complex Word
Ministers,Complex Word
CommemorativeSummit,Complex Word
included,Complex Word
Commemorative,Complex Word
State/Government,Complex Word
ASEAN,Complex Word
ASEAN,Complex Word
Cambodia,Complex Word
Indonesia,Complex Word
Malaysia,Complex Word
Philippines,Complex Word
Singapore,Complex Word
.Established,Complex Word
political,Complex Word
security,Complex Word
Indo-Pacific,Complex Word
annually,Complex Word
emerging,Complex Word
challenges,Complex Word
comprises,Complex Word
ASEAN,Complex Word
dialogue,Complex Word
Australia,Complex Word
India,Complex Word
Korea,Complex Word
Dialogue,Complex Word
Relations,Complex Word
Legacy,Complex Word
Partnership,Complex Word
Together1,Complex Word
State/Government,Complex Word
Association,Complex Word
ASEAN,Complex Word
videoconference,Complex Word
November,Complex Word
ASEAN,Complex Word
Chairmanship,Complex Word
commemorate,Complex Word
Dialogue,Complex Word
Relations.2,Complex Word
Commemorative,Complex Word
important,Complex Word
Strategic,Complex Word
Partnership,Complex Word
legacy,Complex Word
areas,Complex Word
including,Complex Word
political,Complex Word
security,Complex Word
economic,Complex Word
people-to-people,Complex Word
development,Complex Word
cooperation.3,Complex Word
reaffirm,Complex Word
mutual,Complex Word
principles,Complex Word
sovereignty,Complex Word
territorial,Complex Word
integrity,Complex Word
equality,Complex Word
independence,Complex Word
Amity,Complex Word
Cooperation,Complex Word
reiterate,Complex Word
determination,Complex Word
purposes,Complex Word
principles,Complex Word
United,Complex Word
international,Complex Word
pandemic,Complex Word
affected,Complex Word
economies,Complex Word
suffering,Complex Word
socio-economic,Complex Word
pandemic,Complex Word
heroic,Complex Word
medical,Complex Word
professionals,Complex Word
front-liners,Complex Word
dedicate,Complex Word
ourselves,Complex Word
partnership,Complex Word
recovery.5,Complex Word
acknowledge,Complex Word
implementation,Complex Word
Implement,Complex Word
Strategic,Complex Word
Partnership,Complex Word
strategies,Complex Word
Strategy,Complex Word
Prosperity,Complex Word
Strategy,Complex Word
cooperation,Complex Word
contributed,Complex Word
realisation,Complex Word
ASEAN,Complex Word
Community,Complex Word
underscore,Complex Word
importance,Complex Word
strategic,Complex Word
partnership,Complex Word
principle,Complex Word
genuine,Complex Word
mutually-beneficial,Complex Word
cooperation,Complex Word
underpinned,Complex Word
dialogue,Complex Word
relations,Complex Word
reaffirm,Complex Word
commitment,Complex Word
upholding,Complex Word
international,Complex Word
maintaining,Complex Word
inclusive,Complex Word
fundamental,Complex Word
reinforcing,Complex Word
multilateral,Complex Word
ambitious,Complex Word
economic,Complex Word
integration,Complex Word
sustainable,Complex Word
development,Complex Word
agenda,Complex Word
emphasis,Complex Word
environmental,Complex Word
resilience,Complex Word
collective,Complex Word
addresses,Complex Word
redouble,Complex Word
collective,Complex Word
ASEAN,Complex Word
Community,Complex Word
fiftieth,Complex Word
anniversary,Complex Word
dialogue,Complex Word
partnership,Complex Word
Consequently,Complex Word
realization,Complex Word
Implement,Complex Word
Strategic,Complex Word
Partnership,Complex Word
focusing,Complex Word
cooperation,Complex Word
Prosperity,Complex Word
ASEAN,Complex Word
Community,Complex Word
Political-SecurityCommunity,Complex Word
Economic,Complex Word
Community,Complex Word
Socio-Cultural,Complex Word
Community,Complex Word
ASEAN,Complex Word
ambition,Complex Word
Strategic,Complex Word
Partnership.PEACE8,Complex Word
reaffirm,Complex Word
commitment,Complex Word
maintaining,Complex Word
promoting,Complex Word
security,Complex Word
stability,Complex Word
resolution,Complex Word
including,Complex Word
diplomatic,Complex Word
processes,Complex Word
reaffirm,Complex Word
dedication,Complex Word
transparent,Complex Word
inclusive,Complex Word
regional,Complex Word
architecture,Complex Word
sovereignty,Complex Word
regardless,Complex Word
principles,Complex Word
adherence,Complex Word
international,Complex Word
mechanisms,Complex Word
reiterate,Complex Word
determination,Complex Word
including,Complex Word
ASEAN,Complex Word
United,Complex Word
Amity,Complex Word
Cooperation,Complex Word
recognition,Complex Word
regional,Complex Word
multilateral,Complex Word
institutions,Complex Word
reiterate,Complex Word
importance,Complex Word
regular,Complex Word
comprehensive,Complex Word
dialogue,Complex Word
cooperation,Complex Word
engagement,Complex Word
ASEAN,Complex Word
Regional,Complex Word
ASEAN,Complex Word
Ministers,Complex Word
ADMM-Plus,Complex Word
reaffirm,Complex Word
interest,Complex Word
exploring,Complex Word
possible,Complex Word
cooperation,Complex Word
ASEAN,Complex Word
Indo-Pacific,Complex Word
priorities,Complex Word
Indo-Pacific,Complex Word
contribute,Complex Word
maintenance,Complex Word
prosperity,Complex Word
regional,Complex Word
stability,Complex Word
continue,Complex Word
together,Complex Word
confidence-building,Complex Word
preventive,Complex Word
diplomacy,Complex Word
including,Complex Word
ASEAN,Complex Word
Regional,Complex Word
regional,Complex Word
security,Complex Word
challenges,Complex Word
including,Complex Word
cooperation,Complex Word
cybersecurity,Complex Word
transnational,Complex Word
organised,Complex Word
cybercrime,Complex Word
security,Complex Word
terrorism,Complex Word
inclusiveness,Complex Word
violent,Complex Word
extremism,Complex Word
long-standing,Complex Word
demining,Complex Word
activities,Complex Word
including,Complex Word
regional,Complex Word
mechanisms,Complex Word
opportunities,Complex Word
expertise,Complex Word
capacity,Complex Word
officials.11,Complex Word
reaffirm,Complex Word
mutual,Complex Word
dedication,Complex Word
disarmament,Complex Word
non-proliferation,Complex Word
nuclear,Complex Word
fiftieth,Complex Word
anniversary,Complex Word
instrumental,Complex Word
Nuclear,Complex Word
Non-Proliferation,Complex Word
supporting,Complex Word
international,Complex Word
nuclear,Complex Word
proliferation,Complex Word
opportunities,Complex Word
cooperation,Complex Word
ASEAN,Complex Word
Nuclear,Complex Word
Pacific,Complex Word
Nuclear,Complex Word
reiterate,Complex Word
importance,Complex Word
promoting,Complex Word
maritime,Complex Word
security,Complex Word
navigation,Complex Word
overflight,Complex Word
unimpeded,Complex Word
mutual,Complex Word
confidence,Complex Word
exercise,Complex Word
self-restraint,Complex Word
resolution,Complex Word
accordance,Complex Word
universally,Complex Word
principles,Complex Word
international,Complex Word
including,Complex Word
United,Complex Word
Convention,Complex Word
UNCLOS,Complex Word
compliance,Complex Word
relevant,Complex Word
Recommended,Complex Word
Practices,Complex Word
International,Complex Word
Aviation,Complex Word
Organization,Complex Word
relevant,Complex Word
instruments,Complex Word
conventions,Complex Word
International,Complex Word
Maritime,Complex Word
Organization.PROSPERITY13,Complex Word
ASEAN,Complex Word
ASEAN,Complex Word
mitigating,Complex Word
economic,Complex Word
pandemic,Complex Word
determination,Complex Word
together,Complex Word
regional,Complex Word
economic,Complex Word
integration,Complex Word
protectionism,Complex Word
resilient,Complex Word
facilitate,Complex Word
unimpeded,Complex Word
services,Complex Word
trade-oriented,Complex Word
economies,Complex Word
rededicate,Complex Word
ourselves,Complex Word
supporting,Complex Word
multilateral,Complex Word
underpins,Complex Word
economic,Complex Word
sustainable,Complex Word
development,Complex Word
ensuring,Complex Word
forward-looking,Complex Word
well-positioned,Complex Word
21stcentury,Complex Word
decision,Complex Word
officially,Complex Word
negotiations,Complex Word
Agreement,Complex Word
visionary,Complex Word
precedent-setting,Complex Word
agreement,Complex Word
delivers,Complex Word
tangible,Complex Word
benefits,Complex Word
businesses,Complex Word
consumers,Complex Word
demonstrates,Complex Word
genuine,Complex Word
economic,Complex Word
partnership,Complex Word
ASEAN,Complex Word
implementation,Complex Word
Regional,Complex Word
Comprehensive,Complex Word
Economic,Complex Word
Partnership,Complex Word
Agreement,Complex Word
facilitate,Complex Word
regional,Complex Word
economic,Complex Word
integration,Complex Word
efforts.15,Complex Word
redouble,Complex Word
practical,Complex Word
economic,Complex Word
cooperation,Complex Word
linkages,Complex Word
capital,Complex Word
development,Complex Word
preparation,Complex Word
Industrial,Complex Word
Revolution,Complex Word
importance,Complex Word
technology,Complex Word
innovation,Complex Word
21stcentury,Complex Word
economies,Complex Word
interest,Complex Word
supporting,Complex Word
ASEAN,Complex Word
post-pandemic,Complex Word
economic,Complex Word
recovery,Complex Word
ASEAN,Complex Word
Comprehensive,Complex Word
Recovery,Complex Word
including,Complex Word
engagement,Complex Word
digital,Complex Word
transformation,Complex Word
resilience,Complex Word
encourage,Complex Word
conclusion,Complex Word
high-quality,Complex Word
regional,Complex Word
Services,Complex Word
Agreement,Complex Word
environment,Complex Word
facilitate,Complex Word
successor,Complex Word
Economic,Complex Word
Cooperation,Complex Word
Programme.PEOPLE16,Complex Word
understanding,Complex Word
developed,Complex Word
ASEAN,Complex Word
including,Complex Word
People-to-People,Complex Word
awareness,Complex Word
relations,Complex Word
endeavour,Complex Word
exchanges,Complex Word
scholarships,Complex Word
specialist,Complex Word
technical,Complex Word
vocational,Complex Word
education,Complex Word
promoting,Complex Word
ASEAN,Complex Word
exploring,Complex Word
opportunities,Complex Word
capacity,Complex Word
economic,Complex Word
development,Complex Word
particular,Complex Word
opportunities,Complex Word
reaffirm,Complex Word
governance,Complex Word
inclusive,Complex Word
societies,Complex Word
quality,Complex Word
equitable,Complex Word
opportunities,Complex Word
protection,Complex Word
vulnerable,Complex Word
acknowledge,Complex Word
on-going,Complex Word
communicable,Complex Word
emerging,Complex Word
infectious,Complex Word
diseases,Complex Word
especially,Complex Word
pandemic,Complex Word
reaffirm,Complex Word
strengthening,Complex Word
cooperation,Complex Word
information,Complex Word
enable,Complex Word
collective,Complex Word
coordinated,Complex Word
comprehensive,Complex Word
responses,Complex Word
require,Complex Word
government,Complex Word
society,Complex Word
initiatives,Complex Word
equitable,Complex Word
distribution,Complex Word
effective,Complex Word
affordable,Complex Word
diagnostics,Complex Word
therapeutics,Complex Word
including,Complex Word
limited,Complex Word
Accelerator,Complex Word
COVAX,Complex Word
Facility,Complex Word
Commitment,Complex Word
underscore,Complex Word
importance,Complex Word
resilient,Complex Word
sustainable,Complex Word
effectively,Complex Word
facilitate,Complex Word
unimpeded,Complex Word
services,Complex Word
including,Complex Word
medical,Complex Word
medicines,Complex Word
commodities,Complex Word
essential,Complex Word
services,Complex Word
contribution,Complex Word
ASEAN,Complex Word
Fund.PLANET19,Complex Word
acknowledge,Complex Word
political,Complex Word
responsibility,Complex Word
sustainable,Complex Word
management,Complex Word
effective,Complex Word
conservation,Complex Word
responsible,Complex Word
stewardship,Complex Word
environment,Complex Word
importance,Complex Word
together,Complex Word
sustainable,Complex Word
climate-resilient,Complex Word
economic,Complex Word
recovery,Complex Word
exploring,Complex Word
initiatives,Complex Word
capabilities,Complex Word
environmental,Complex Word
protection,Complex Word
sustainability,Complex Word
including,Complex Word
implementation,Complex Word
Agreement,Complex Word
renewable,Complex Word
energy,Complex Word
sustainable,Complex Word
management,Complex Word
natural,Complex Word
resources,Complex Word
conservation,Complex Word
biological,Complex Word
diversity,Complex Word
Illegal,Complex Word
Unreported,Complex Word
Unregulated,Complex Word
highlighted,Complex Word
kaitiakitanga,Complex Word
emphasises,Complex Word
importance,Complex Word
protecting,Complex Word
generations.20,Complex Word
reiterate,Complex Word
importance,Complex Word
continuing,Complex Word
together,Complex Word
disaster,Complex Word
management,Complex Word
disaster,Complex Word
awareness,Complex Word
respective,Complex Word
capabilities,Complex Word
disaster,Complex Word
reduction,Complex Word
mitigation,Complex Word
prevention,Complex Word
preparedness,Complex Word
recovery,Complex Word
including,Complex Word
mechanisms,Complex Word
initiatives.21,Complex Word
climate-smart,Complex Word
agriculture,Complex Word
ASEAN,Complex Word
improving,Complex Word
security,Complex Word
addressing,Complex Word
mitigate,Complex Word
emissions,Complex Word
encourage,Complex Word
officials,Complex Word
engagement,Complex Word
interest,Complex Word
promoting,Complex Word
sustainable,Complex Word
management,Complex Word
sub-region,Complex Word
including,Complex Word
contribution,Complex Word
Commission.CROSS-PILLAR,Complex Word
COOPERATION22,Complex Word
underscore,Complex Word
importance,Complex Word
enhancing,Complex Word
cooperation,Complex Word
services,Complex Word
ASEAN,Complex Word
together,Complex Word
including,Complex Word
Pacific,Complex Word
continue,Complex Word
together,Complex Word
ASEAN,Complex Word
Connectivity,Complex Word
Initiative,Complex Word
ASEAN,Complex Word
Integration,Complex Word
ASEAN,Complex Word
redouble,Complex Word
achievement,Complex Word
Sustainable,Complex Word
Development,Complex Word
including,Complex Word
promotion,Complex Word
complementarities,Complex Word
ASEAN,Complex Word
Community,Complex Word
Agenda,Complex Word
Sustainable,Complex Word
Development,Complex Word
Complementarities,Complex Word
Initiative,Complex Word
continue,Complex Word
principles,Complex Word
governance,Complex Word
transparent,Complex Word
accountable,Complex Word
participatory,Complex Word
effective,Complex Word
governance,Complex Word
including,Complex Word
strengthening,Complex Word
capacity,Complex Word
ASEAN,Complex Word
Secretariat,Complex Word
appropriate,Complex Word
ASEAN,Complex Word
entities.As,Complex Word
history,Complex Word
genuine,Complex Word
ASEAN,Complex Word
including,Complex Word
contributions,Complex Word
ASEAN,Complex Word
dialogue,Complex Word
relevant,Complex Word
officials,Complex Word
partnership,Complex Word
implement,Complex Word
identified,Complex Word
existing,Complex Word
cooperation,Complex Word
